video_path,label,class_name
data/raw/CricShoot10kShootDataset/Straight Drive/vid249_7.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Down The Wicket/vid127_4.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Late Cut/vid356_55.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Pull/vid367_50.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Lofted Offside/vid34_26.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Hook/vid267_8.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Lofted Offside/vid475_1.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Pull/vid530_55.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Lofted Offside/vid47_7.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Lofted Legside/vid21_23.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Square Cut/vid435_44.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Defensive/vid100_46.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Hook/vid38_24.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Scoop/vid1_13.avi,Scoop,Scoop
data/raw/CricShoot10kShootDataset/Flick/vid296_17.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Straight Drive/vid238_55.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Defensive/vid108_6.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Late Cut/vid530_34.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Square Cut/vid532_54.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Square Cut/vid411_21.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Pull/vid107_22.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Lofted Legside/vid386_20.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Defensive/vid302_22.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Lofted Offside/vid43_58.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Down The Wicket/vid496_9.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Hook/vid502_11.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Cover Drive/vid230_4.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid320_23.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Flick/vid177_26.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Lofted Legside/vid156_18.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Upper Cut/vid390_51.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Pull/vid489_56.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Lofted Offside/vid357_83.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Late Cut/vid432_39.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Flick/vid335_34.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Square Cut/vid25_43.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Defensive/vid158_0.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Square Cut/vid89_0.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Flick/vid252_38.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Flick/vid447_32.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Cover Drive/vid218_32.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid483_42.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Lofted Legside/vid457_9.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Upper Cut/vid530_33.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Straight Drive/vid44_32.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid263_21.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Down The Wicket/vid132_4.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Hook/vid146_10.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Cover Drive/vid239_30.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Down The Wicket/vid324_33.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Scoop/vid430_41.avi,Scoop,Scoop
data/raw/CricShoot10kShootDataset/Defensive/vid238_4.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Sweep/vid520_16.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Defensive/vid199_18.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Lofted Offside/vid534_36.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Cover Drive/vid361_69.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid488_26.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Sweep/vid63_6.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Down The Wicket/vid217_34.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Sweep/vid94_62.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Upper Cut/vid175_34.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Hook/vid521_47.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Upper Cut/vid60_33.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Down The Wicket/vid226_43.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Hook/vid495_36.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Flick/vid78_37.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Down The Wicket/vid42_46.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Cover Drive/vid110_1.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid366_51.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Upper Cut/vid532_62.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Pull/vid444_39.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Pull/vid515_68.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Defensive/vid315_28.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid34_31.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Sweep/vid521_36.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Square Cut/vid41_12.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Down The Wicket/vid119_35.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Sweep/vid383_22.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Reverse Sweep/vid349_8.avi,Reverse Sweep,Reverse Sweep
data/raw/CricShoot10kShootDataset/Cover Drive/vid295_10.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Straight Drive/vid533_48.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid471_23.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Straight Drive/vid123_18.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Hook/vid455_21.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Defensive/vid145_22.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid48_30.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Sweep/vid344_45.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Straight Drive/vid9_37.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Flick/vid205_32.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Down The Wicket/vid203_32.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Lofted Legside/vid491_17.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Pull/vid393_45.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Down The Wicket/vid115_27.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Upper Cut/vid527_4.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Late Cut/vid433_52.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Upper Cut/vid213_14.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Pull/vid503_22.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Sweep/vid65_19.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Down The Wicket/vid39_42.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Square Cut/vid13_32.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Square Cut/vid343_27.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Sweep/vid511_7.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Down The Wicket/vid76_39.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Lofted Offside/vid398_29.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Upper Cut/vid354_31.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Down The Wicket/vid444_28.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Upper Cut/vid149_14.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Square Cut/vid474_29.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Cover Drive/vid233_45.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Lofted Offside/vid443_29.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Square Cut/vid532_46.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Down The Wicket/vid115_7.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Lofted Offside/vid306_4.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Lofted Legside/vid419_10.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Lofted Legside/vid132_8.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Lofted Offside/vid28_15.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Pull/vid240_6.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Reverse Sweep/vid520_11.avi,Reverse Sweep,Reverse Sweep
data/raw/CricShoot10kShootDataset/Straight Drive/vid286_1.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid243_16.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Straight Drive/vid235_23.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Flick/vid55_78.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Cover Drive/vid1_4.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Sweep/vid98_42.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Hook/vid517_63.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Lofted Legside/vid387_55.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Cover Drive/vid316_28.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Lofted Offside/vid377_7.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Lofted Offside/vid505_12.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Down The Wicket/vid51_75.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Square Cut/vid368_19.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Flick/vid143_37.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Pull/vid458_29.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Pull/vid490_4.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Lofted Offside/vid400_14.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Flick/vid206_38.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Lofted Legside/vid389_67.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Sweep/vid119_17.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Sweep/vid221_25.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Pull/vid368_52.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Down The Wicket/vid343_8.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Hook/vid109_15.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Flick/vid171_27.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Lofted Legside/vid384_76.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Flick/vid439_38.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Lofted Offside/vid457_18.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Upper Cut/vid119_16.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Lofted Legside/vid362_37.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Pull/vid387_17.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Lofted Offside/vid1_1.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Sweep/vid358_18.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Square Cut/vid249_24.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Flick/vid436_56.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Reverse Sweep/vid532_47.avi,Reverse Sweep,Reverse Sweep
data/raw/CricShoot10kShootDataset/Lofted Offside/vid100_71.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Upper Cut/vid341_30.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Defensive/vid215_19.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Sweep/vid416_34.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Sweep/vid62_37.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Straight Drive/vid106_2.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Cover Drive/vid320_34.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Square Cut/vid501_30.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Lofted Legside/vid475_7.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Lofted Offside/vid442_58.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Square Cut/vid366_0.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Sweep/vid216_40.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Straight Drive/vid359_3.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Sweep/vid46_42.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Flick/vid248_48.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Pull/vid503_31.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Upper Cut/vid57_28.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Hook/vid317_33.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Sweep/vid517_18.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Square Cut/vid510_11.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Flick/vid368_3.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Lofted Legside/vid264_16.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Cover Drive/vid531_67.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Flick/vid296_23.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Flick/vid229_46.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Lofted Legside/vid168_17.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Lofted Legside/vid40_48.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Cover Drive/vid228_35.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Square Cut/vid437_3.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Flick/vid383_29.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Down The Wicket/vid469_23.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Sweep/vid441_24.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Straight Drive/vid322_18.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Late Cut/vid533_59.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Defensive/vid229_36.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Flick/vid246_20.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Hook/vid486_25.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Lofted Legside/vid484_23.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Lofted Offside/vid535_6.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Down The Wicket/vid340_23.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Lofted Legside/vid437_8.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Defensive/vid204_19.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Sweep/vid212_6.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Lofted Legside/vid69_3.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Flick/vid358_29.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Cover Drive/vid249_16.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid183_7.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Hook/vid210_6.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Pull/vid163_10.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Defensive/vid296_11.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Pull/vid367_56.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Lofted Offside/vid511_48.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Lofted Legside/vid42_31.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Cover Drive/vid251_15.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid518_24.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Reverse Sweep/vid417_4.avi,Reverse Sweep,Reverse Sweep
data/raw/CricShoot10kShootDataset/Sweep/vid355_8.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Square Cut/vid366_2.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Flick/vid227_30.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Square Cut/vid526_9.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Late Cut/vid481_47.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Flick/vid210_2.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Scoop/vid76_36.avi,Scoop,Scoop
data/raw/CricShoot10kShootDataset/Square Cut/vid137_33.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Square Cut/vid508_50.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Lofted Legside/vid504_56.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Sweep/vid436_51.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Square Cut/vid8_17.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Defensive/vid390_39.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Square Cut/vid462_27.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Sweep/vid335_18.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Pull/vid503_9.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Lofted Offside/vid462_24.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Flick/vid508_25.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Defensive/vid238_37.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Upper Cut/vid38_16.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Lofted Legside/vid312_39.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Lofted Offside/vid155_23.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Flick/vid133_2.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Lofted Legside/vid49_31.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Lofted Legside/vid68_2.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Down The Wicket/vid443_44.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Pull/vid451_50.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Sweep/vid457_14.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Square Cut/vid433_18.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Flick/vid302_7.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Square Cut/vid127_13.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Lofted Offside/vid262_47.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Lofted Legside/vid446_22.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Upper Cut/vid250_19.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Square Cut/vid49_34.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Lofted Offside/vid240_14.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Lofted Legside/vid490_9.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Flick/vid38_3.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Defensive/vid231_23.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Pull/vid530_52.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Square Cut/vid223_21.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Lofted Offside/vid24_19.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Pull/vid208_25.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Pull/vid506_8.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Square Cut/vid361_59.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Square Cut/vid392_4.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Defensive/vid239_9.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Down The Wicket/vid440_44.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Square Cut/vid92_2.avi,Square Cut,Square Cut
